x,y,cluster
-0.9110917176930212,-1.0115861289627261,0
2.99864295890018,-2.1393100169433166,1
-1.2574128003666467,0.4598221609494285,0
-0.7254812714899503,-1.0718908113313188,0
-0.12268649004031021,0.09899483210298354,0
-1.7470098271853154,0.6209582508523663,2
2.3558557723540643,-2.0118764291089266,1
2.5005909713605385,-0.47525578802050494,1
-2.110366335053562,-0.055034531639098855,2
-0.7047942738393366,-1.0786459214536261,0
-0.9246675599012368,-1.0071530879449622,0
3.972576060139587,-1.521930587181563,1
-2.0850896618529147,-0.06693586655070859,2
-1.0946888218422173,-0.9516345266272497,0
3.969343716756678,-1.5208751012249528,1
-2.1509410865753362,-0.013820998326764545,2
-0.7545723619361258,-1.0623914377218238,0
-0.9591128953905446,-1.0138070363143594,0
2.6165884705005698,-2.100462141737238,1
-1.1403781670394637,0.12301229142415167,0
-1.5894918347653817,0.5380801324846718,2
0.35303984568747326,-0.027303102817889058,0
-1.0972746965485443,-0.950790137861961,0
2.5005909713605385,-0.47525578802050494,1
2.0680204969905756,0.9421548288644191,1
-2.110366335053562,-0.055034531639098855,2
-2.1065304528700475,-0.05385541848699973,2
2.5005909713605385,-0.47525578802050494,1
-0.0819186873511768,0.21807410811926403,0
-0.9705668359385358,-0.992165187361093,0
-2.0892929685191763,-0.08380090846169087,2
-1.6896837232754989,0.6873477769431624,2
3.3946709079073987,-2.180423994575311,1
-2.0886464998425933,-0.08401200565301319,2
-0.07526954512213187,0.21725364487292242,0
-1.003536738444201,-0.9813992306036662,0
-0.7720270162038312,-1.0566918135561274,0
2.8612279358701125,-2.1255056948691826,1
2.9282012542729188,2.4302865462956653,1
3.544160916305862,-1.8812368166300846,1
-2.0892929685191763,-0.08380090846169087,2
3.5357802875337287,-2.1967854084642577,1
-1.5808295692494165,1.1138214823198744,2
-2.107649150182351,-0.026741661995329694,2
-1.274953314386301,0.47041317771518815,0
2.989615778548178,2.4102323131200656,1
-1.2460983382579869,0.47436513375586775,0
2.563792866051126,2.2569690632732207,1
-1.6537712779408034,0.5748757803757657,2
2.998019871343739,2.407488049632879,1
-1.5004402012886133,1.2577886856415383,2
-2.10650898793206,-0.05507826663701566,2
-2.123142933482323,-0.0228981775536152,2
-1.1403781670394637,0.12301229142415167,0
3.5741977480916063,-2.202576502226544,1
-1.669675415599497,0.5654790323586283,2
0.35303984568747326,-0.027303102817889058,0
1.5366018312289702,-1.1654035211979457,1
0.9475516533719421,1.2994851187355327,0
-0.681521401482396,-1.0862454203412215,0
2.8612279358701125,-2.1255056948691826,1
3.097576047537318,2.374979082169275,1
2.1558797847057853,-1.6282112096757948,1
-0.9668705195095247,-1.0112738700184942,0
2.56508580340429,2.256546868890576,1
-2.1322149598924542,-0.018719968725089815,2
2.4178729777783965,-1.767943962083261,1
-0.07526954512213187,0.21725364487292242,0
-1.603067676973597,0.542513173502436,2
2.950181189276696,2.4231092417907143,1
1.8722540236091065,0.9258955224599137,1
3.971283122786423,-1.5215083927989193,1
-1.5477504149814083,0.5402558409989411,2
-1.1403781670394637,0.12301229142415167,0
1.594223002514019,2.8666621213035617,1
-1.6205437961792897,0.5494356458181486,2
-0.7584511739956158,-1.0611248545738914,0
-1.034279494349795,0.28334044215096205,0
-2.10650898793206,-0.05507826663701566,2
2.9353124097153165,2.427964477191122,1
-1.1403781670394637,0.12301229142415167,0
-1.8477036450922244,0.7182781702668085,2
3.7230154929367023,-1.687693045611518,1
0.5815137932314517,1.1909855445432769,1
-0.08381516350494717,0.21626170339319867,0
-2.1100228960457645,-0.07460010203935213,2
1.7174568708268245,0.9532041104224176,1
-0.46889847843241966,0.137532764575055,0
-0.9675169881861064,-1.011062772827172,0
-0.794006951207608,-1.0495145090511757,0
2.932080066332409,2.429019963147733,1
3.0607273329721636,2.387011622074635,1
1.8552753620789129,1.0306101851701104,1
-1.0384460469796113,-0.9699999822722721,0
-1.784958294661748,0.6224073517902278,2
1.6884213892976687,-1.8271684885727404,1
1.357377306150742,2.68310247003015,1
-1.8355924597410715,0.7240501088318152,2
-2.110366335053562,-0.055034531639098855,2
1.3581348931779278,1.0864076580974436,1
3.1503271076132835,2.364374187694427,1
1.2413712301974849,0.10872084818420936,0
-0.8612396935721024,-1.0275604011536772,0
-1.6127861720603094,0.5469024795222834,2
3.964171967344025,-1.519186323694376,1
-0.4626055111705021,0.1452045778619606,0
2.899110163826743,2.4397859199051597,1
-0.6925113689842844,-1.082656768088746,0
-1.7946932136125269,0.7009682005783963,2
-0.4653201755047528,0.153386055527344,0
3.388021765678353,-2.1796035313289694,1
3.0755961125335407,2.3821563866742266,1
-1.0151731746226715,-0.9775994811598681,0
-1.4880177174800462,0.5061607215971179,2
-2.0892929685191763,-0.08380090846169087,2
-2.135447303275363,-0.017664482768479175,2
-0.7409965197279106,-1.066824478739588,0
-2.0851515361299167,-0.02679297479150834,2
3.0452120847342017,2.392077954666365,1
-2.110366335053562,-0.055034531639098855,2
-2.0886464998425933,-0.08401200565301319,2
-2.0851515361299167,-0.02679297479150834,2
-1.6367055130938317,0.5547130756012011,2
1.0240407242056673,-1.730543332652781,1
-0.9623452387734531,-1.0127515503577487,0
3.9318485335149433,-1.5086314641282708,1
-1.5117243362061004,1.0584282799893043,2
-2.0892929685191763,-0.08380090846169087,2
-1.7547838751683615,0.6976629599165522,2
-1.4681533556192792,1.0296105903705337,2
-2.0892929685191763,-0.08380090846169087,2
-1.6528672300083733,0.5599905053842537,2
-1.6237761395621977,0.5504911317747591,2
-0.8968694068082244,-1.0162302671718126,0
0.4483412458556263,1.23447156595563,1
0.6249377140015222,1.1778523298507242,1
-0.80628985606266,-1.0455036624160559,0
-1.6467347391295135,0.7780862627649896,2
-2.0892929685191763,-0.08380090846169087,2
2.5005909713605385,-0.47525578802050494,1
0.3596889879165181,-0.028123566064230936,0
2.5005909713605385,-0.47525578802050494,1
-0.9375969334328703,-1.0029311441185205,0
-2.110366335053562,-0.055034531639098855,2
-1.7269637703765641,0.7714565116298254,2
-2.087675536559242,-0.06609147778542024,2
0.605816733316688,1.2085804365881971,1
2.9269083169197563,2.4307087406783103,1
0.21941453946135503,1.4401454340359165,2
0.3463907034584285,-0.02648263957154735,0
-1.242758670185142,0.4671954070491783,0
-0.8127545428284764,-1.043392690502835,0
-2.0892929685191763,-0.08380090846169087,2
1.614939208834422,-1.9076840483394897,1
-1.232739665966606,0.4456862269291094,0
-0.9569909937303206,-0.9965982283788571,0
-2.1093764273691824,-0.07481119923067417,2
3.0251715557601706,2.39862196759735,1
-0.7293600835494403,-1.0706242281833862,0
0.33155891519648767,1.2401109176876353,1
2.3972995735506895,-2.057354507624022,1
-1.5703099463481605,0.5630251879168967,2
-0.07716602127590214,0.21544124014685692,0
0.5627662016105826,1.1971073630916178,1
-1.6134326407368913,0.5471135767136055,2
-0.7655623294380142,-1.0588027854693485,0
3.268337205555549,-2.164835192894815,1
0.5922461814774915,1.202071070090991,1
3.364473084681855,-2.1786676729670917,1
-0.7649158607614326,-1.0590138826606705,0
-2.1065304528700475,-0.05385541848699973,2
-2.0886464998425933,-0.08401200565301319,2
1.557288828879584,-1.172158631320253,1
-1.4889217654124762,0.5210459965886297,2
-1.6440957127300655,0.5729321706559499,2
0.3596889879165181,-0.028123566064230936,0
2.976686405016545,2.414454256946508,1
-0.7746128909101575,-1.0558474247908392,0
-2.0851515361299167,-0.02679297479150834,2
-2.0892929685191763,-0.08380090846169087,2
-0.7203095220772968,-1.0735795888618955,0
-0.962162743142974,-0.9949094508482802,0
1.614939208834422,-1.9076840483394897,1
1.8709610862559434,0.926317716842558,1
-2.110366335053562,-0.055034531639098855,2
-1.6651072049874505,0.5615556557193421,2
-1.4983397513673649,0.5083154285082556,2
2.9107466000052145,2.4359861704613626,1
-1.1403781670394637,0.12301229142415167,0
-2.0892929685191763,-0.08380090846169087,2
-1.6774330397184767,0.5680121986544934,2
-2.11863911768424,-0.023153009742853954,2
-1.4841389054205558,0.504894138449185,2
-0.8672559065302508,0.6393119099235297,0
3.3946709079073987,-2.180423994575311,1
-0.8470173826873054,-1.0322045393627632,0
-2.0892929685191763,-0.08380090846169087,2
-0.011724133792264148,-1.1229167013475954,0
-0.757804705319034,-1.0613359517652137,0
-1.664460736310869,0.5613445585280199,2
-0.9240210912246546,-1.0073641851362845,0
-1.013233768592927,-0.9782327727338345,0
-1.6056535516799233,0.5433575622677244,2
1.8996972452998198,1.0147539703020059,1
1.5391877059352974,-1.1662479099632341,1
2.5005909713605385,-0.47525578802050494,1
-2.1093764273691824,-0.07481119923067417,2
3.5741977480916063,-2.202576502226544,1
-2.110366335053562,-0.055034531639098855,2
1.8748398983154329,0.925051133694625,1
-0.8302091970961816,-1.0376930663371382,0
-1.5991673999761196,0.5400237422044876,2
-1.809087244001223,0.7153951239876091,2
-2.1065304528700475,-0.05385541848699973,2
0.6268771200312672,1.1772190382767578,1
-0.12268649004031021,0.09899483210298354,0
-2.0851515361299167,-0.02679297479150834,2
-0.07716602127590214,0.21544124014685692,0
-2.090261411265568,-0.06524708902013167,2
-1.1403781670394637,0.12301229142415167,0
0.35303984568747326,-0.027303102817889058,0
-1.8580092551154774,0.6462613344096253,2
-1.5419321968921733,0.538355966277042,2
2.8132572882223,-2.0289616930473047,1
-2.1477302081304144,-0.013653636133359565,2
-2.1179926490076575,-0.023364106934176,2
-0.8269768537132733,-1.0387485522937485,0
-1.8868591901698708,0.7152580729872511,2
3.0529697088531833,2.3895447883705003,1
1.8798411717890156,1.0225884918998709,1
2.0050001820370493,-2.0089471760898485,1
0.3596889879165181,-0.028123566064230936,0
-1.2284075696724208,0.4552141799399971,0
-1.5791483359400753,0.5347025774235181,2
-0.979617397410679,-0.9892098266825834,0
-2.130275553862709,-0.01935326029905621,2
1.51720777093152,-1.1590706054582824,1
-1.1403781670394637,0.12301229142415167,0
-0.09046430573399172,0.2170821666395404,0
1.9016366513295644,1.01412067872804,1
-1.7961414466055228,0.6370016373928462,2
-0.8541285381297041,-1.0298824702582206,0
-0.5655178480755944,-0.8754522569397887,0
1.8759623597295256,1.023855075047803,1
-0.12933563226935477,0.09981529534932548,0
2.9870299038418513,2.4110767018853543,1
3.5714274179220507,-2.203022622128135,1
-1.832343692494097,0.6488230801068838,2
-1.5662404273464288,0.531703481747092,2
-2.110366335053562,-0.055034531639098855,2
3.0736567065037965,2.3827896782481925,1
3.034222117232313,2.395666606918841,1
-1.752181576597969,0.622647028382943,2
2.5695863427664216,-1.9809423786107698,1
-2.110366335053562,-0.055034531639098855,2
-1.5196732176945607,0.5152816358218848,2
-0.12268649004031021,0.09899483210298354,0
-2.0747461630276076,-0.07031342161186206,2
-0.01107766511568266,-1.123127798538917,0
-0.6944507750140299,-1.0820234765147798,0
2.95923175074884,2.420153881112205,1
1.8843664525250878,1.0211108115606156,1
-1.6489454880729086,0.5562782259362895,2
2.5005909713605385,-0.47525578802050494,1
-0.7765522969399027,-1.0552141332168727,0
0.12317172216605485,-0.03501439578148364,0
-1.1403781670394637,0.12301229142415167,0
1.9983510398080047,-2.0081267128435063,1
3.48110975688498,-2.191090016777757,1
-0.399207723027887,0.17163339911251788,0
3.15291298231961,2.3635297989291386,1
-2.154819898634826,-0.012554415178832335,2
-1.5954432900919073,1.0675281926109403,2
-1.1403781670394637,0.12301229142415167,0
-2.0844431931763325,-0.06714696374203058,2
-1.2891321044406574,1.4866689233025103,2
-0.4762242832546917,0.1520833151797563,0
1.8462248006067687,1.03356554584862,1
1.8578612367852387,1.029765796404822,1
1.167556770406799,-1.777406909126288,1
-2.0892929685191763,-0.08380090846169087,2
-1.907980527654153,0.6735214514915697,2
-2.0886464998425933,-0.08401200565301319,2
1.1863043620276679,-1.7835287276746288,1
-1.034279494349795,0.28334044215096205,0
2.9159326674161776,-2.121350640838693,1
-0.13598477449839957,0.10063575859566735,0
-0.07716602127590214,0.21544124014685692,0
3.3946709079073987,-2.180423994575311,1
0.3596889879165181,-0.028123566064230936,0
-0.8786943478398077,-1.0218607769879806,0
-0.6647417015024671,-1.0579855078473264,0
-1.5020942214082975,1.0224560192603678,2
-1.1403781670394637,0.12301229142415167,0
-0.09046430573399172,0.2170821666395404,0
2.154646319736145,0.9221436006485522,1
0.5167850779838031,0.09064481851378249,0
2.912039537358376,2.4355639760787184,1
-2.0892929685191763,-0.08380090846169087,2
-2.10650898793206,-0.05507826663701566,2
-1.2460124785060374,0.46947374115580476,0
-2.10650898793206,-0.05507826663701566,2
-0.7080266172222451,-1.0775904354970156,0
-0.6905719629545398,-1.0832900596627124,0
-1.6877336086678094,0.5689440574156154,2
-0.0819186873511768,0.21807410811926403,0
-1.6625642601570982,0.563156963254085,2
-0.9162634671056745,-1.0098973514321496,0
-0.849603257393632,-1.031360150597475,0
3.0723637691506336,2.3832118726308376,1
2.9425292363323567,-2.1246324938240613,1
-2.1276467492804083,-0.022643345364376278,2
0.3596889879165181,-0.028123566064230936,0
2.5170731053137687,-1.9635593644848637,1
3.1619509298908333,-2.1517077809533443,1
-1.1403781670394637,0.12301229142415167,0
0.2452534880660618,0.22501326306871747,0
-1.4913618331622576,1.033541544808082,2
3.1426991691961694,2.36355481638351,1
-1.5655510287938723,0.5290466882557382,2
-2.110366335053562,-0.055034531639098855,2
-1.5300167165198673,0.5186591908830385,2
-1.5051049472650053,0.527546274521698,2
-1.5109017004162535,0.5282233010935811,2
-1.6392699228621708,0.5543346162164736,2
1.5672523699547374,1.0178896150291814,1
-2.158052242017734,-0.01149892922222165,2
-2.1093764273691824,-0.07481119923067417,2
3.4279166190526222,-2.1845263108070214,1
-2.09478669200164,-0.06376940868087692,2
-0.8625326309252656,-1.027138206771033,0
2.9333730036855727,2.4285977687650884,1
2.9701603323845207,2.1474455959877727,1
1.8999713048288105,1.0308733658785214,1
0.5300555532750985,0.14051258404577674,0
-1.54938931187933,0.5237692584726859,2
-1.7607977982364438,0.6740941206794412,2
2.785204509351263,2.469655848504331,1
2.9288477229495014,2.4300754491043435,1
-0.12268649004031021,0.09899483210298354,0
2.784558040674681,2.4698669456956535,1
3.0141815882582823,2.4022106198498263,1
-2.1093764273691824,-0.07481119923067417,2
0.24848583144897024,0.2239577771121071,0
-0.6834608075121411,-1.085612128767255,0
-0.9563445250537391,-0.9968093255701793,0
-0.777198765616484,-1.0550030360255505,0
-0.6821678701589778,-1.0860343231498992,0
-1.1256244669206723,-0.9550402396865459,0
1.861093580168147,1.0287103104482116,1
-1.4792462002017384,0.5191023868688138,2
3.403218012733923,-2.192536964520714,1
-1.6851477339614824,0.5680996686503271,2
0.24202114468315347,0.22606874902532823,0
-2.1100228960457645,-0.07460010203935213,2
-2.0851515361299167,-0.02679297479150834,2
-1.1403781670394637,0.12301229142415167,0
2.4105978580087775,-2.058995434116706,1
-0.4466559230988732,0.18862997688821895,0
-0.6019065090043981,0.31037498076117126,0
-2.0886464998425933,-0.08401200565301319,2
-0.8910511887189894,-1.0181301418937116,0
-2.096079629354804,-0.0633472142982326,2
-1.5668868960230105,0.5319145789384142,2
-0.09046430573399172,0.2170821666395404,0
1.5076480752379662,-1.8488061974249737,1
-1.0778806362510935,-0.9571230536016242,0
2.980565217076035,2.413187673798575,1
2.5005909713605385,-0.47525578802050494,1
1.8779017657592705,1.0232217834738366,1
-2.178138221404702,-0.038983567300357104,2
-2.1093764273691824,-0.07481119923067417,2
-0.8205121669474564,-1.0408595242069698,0
-1.7319857519841044,0.6804917730201522,2
2.5005909713605385,-0.47525578802050494,1
-2.1100228960457645,-0.07460010203935213,2
-1.0681836061023688,-0.9602895114714557,0
-1.0274560794777232,-0.973588634524748,0
-1.728908704241028,0.6150475294953472,2
3.0762425812101233,2.3819452894829043,1
1.1643244270238906,-1.7763514231696773,1
-1.8306164153072646,0.6968926173422281,2
2.5103349914444495,-2.071302382811835,1
-2.0892929685191763,-0.08380090846169087,2
-2.1093764273691824,-0.07481119923067417,2
2.9986663400203213,2.4072769524415563,1
3.1554988570259375,2.3626854101638504,1
2.5005909713605385,-0.47525578802050494,1
0.779425647690074,1.0273241108469218,0
3.4279166190526222,-2.1845263108070214,1
-0.7849563897354646,-1.052469869729685,0
-0.9854356154999143,-0.9873099519606847,0
-2.10650898793206,-0.05507826663701566,2
1.8733764850231989,1.0246994638130915,1
-0.12933563226935477,0.09981529534932548,0
-2.0851515361299167,-0.02679297479150834,2
1.8688512042871273,1.0261771441523462,1
-0.9188493418120015,-1.009052962666861,0
-0.7241883341367868,-1.072313005713963,0
2.390650431321644,-2.0565340443776807,1
-0.5823929490176405,-0.902769532824519,0
0.5504832967555313,1.2011182097267379,1
-1.531309653873031,0.5190813852656828,2
-1.1403781670394637,0.12301229142415167,0
3.5608994636335165,-2.20093557573386,1
-0.7733199535569945,-1.056269619173483,0
-0.8515426634233771,-1.030726859023509,0
-1.1403781670394637,0.12301229142415167,0
-0.44700188264363155,0.1717211999793195,0
-1.4899571235097908,0.506794013171084,2
-1.232739665966606,0.4456862269291094,0
2.5005909713605385,-0.47525578802050494,1
-1.7336435932830527,0.7017023859530652,2
-1.0843453230169102,-0.955012081688403,0
2.988969309871597,2.410443410311388,1
-2.10650898793206,-0.05507826663701566,2
-1.5422781564369321,0.5214471893681426,2
2.99864295890018,-2.1393100169433166,1
-1.6799974494868166,0.5676337392697661,2
-1.7695503711137248,0.6234552599485766,2
1.4945813672511616,-1.1516822037620091,1
-2.1100228960457645,-0.07460010203935213,2
-2.0886464998425933,-0.08401200565301319,2
-2.085736130529497,-0.06672476935938629,2
-1.1403781670394637,0.12301229142415167,0
-1.0306884228606314,-0.9725331485681373,0
0.24137467600657192,0.2262798462166502,0
-2.0892929685191763,-0.08380090846169087,2
3.0503838341468557,2.3903891771357886,1
1.8990507766232376,1.0149650674933282,1
-0.969426738188168,0.28530372241634167,0
-2.0892929685191763,-0.08380090846169087,2
0.3596889879165181,-0.028123566064230936,0
2.8391025373994707,-1.7292055065752687,1
-2.0851515361299167,-0.02679297479150834,2
1.535308893875807,-1.1649813268153013,1
-1.2998077027978128,-0.10799122584611731,2
-0.9330716526967986,-1.004408824457775,0
-2.0851515361299167,-0.02679297479150834,2
-1.7909696971928695,0.6353128598622692,2
2.9225818096452225,-2.122171104085034,1
-0.8088757307689867,-1.0446592736507674,0
2.457141853612091,-2.0647386768410994,1
-0.8689973176910825,-1.0250272348578122,0
-1.5354675101263564,0.536244994363821,2
-1.4879747876040712,0.503715025297086,2
-0.7060872111924997,-1.0782237270709818,0
2.0050001820370493,-2.0089471760898485,1
-0.9505263069645038,-0.9987092002920782,0
-1.011940831239763,-0.9786549671164787,0
-0.8024110440031696,-1.0467702455639887,0
-2.0896149425889865,-0.06545818621145386,2
3.1021086498294297,-2.1443236117362674,1
2.90945366265205,2.436408364844007,1
-2.068927944938373,-0.07221329633376086,2
-2.0886464998425933,-0.08401200565301319,2
-0.9802638660872605,-0.9889987294912617,0
0.7831756701216401,1.0333946165990837,0
-1.1403781670394637,0.12301229142415167,0
-1.46310787529759,1.0717332490492042,2
1.8643259235510552,1.0276548244916008,1
-2.0998915260633706,-0.029274828291195074,2
-0.969426738188168,0.28530372241634167,0
-0.45644133353650845,0.1602134800489611,0
1.901174638116211,1.0156222845862413,1
-0.08856782958022141,0.21889457136560583,0
-2.0892929685191763,-0.08380090846169087,2
-1.7006629821994428,0.5731660012420577,2
1.167556770406799,-1.777406909126288,1
-2.110366335053562,-0.055034531639098855,2
1.1901831740871578,-1.7847953108225612,1
2.390650431321644,-2.0565340443776807,1
2.9491783785614016,-2.1254529570704026,1
-2.1093764273691824,-0.07481119923067417,2
2.4652683886575275,-2.064690825803207,1
-0.6950972436906114,-1.0818123793234573,0
-2.1147603056247486,-0.024419592890786625,2
-1.669924759032263,0.6602264426532305,2
3.9764548721990765,-1.5231971703294958,1
1.7859297710127582,-1.832393781576397,1
1.870314617579361,0.9265288140338799,1
1.8546288934023298,1.0308212823614324,1
-1.5025190725586783,0.5267018857564096,2
-1.5480963745261669,0.5233470640900414,2
3.076889049886704,2.3817341922915825,1
-2.0851515361299167,-0.02679297479150834,2
-0.07716602127590214,0.21544124014685692,0
-1.4860353815743264,0.5030817337231197,2
3.096929578860737,2.3751901793605974,1
2.7982820800449257,-2.014007665603504,1
-0.8224515729772016,-1.0402262326330036,0
1.5618141096156553,-1.1736363116595072,1
-0.9485869009347585,-0.9993424918660443,0
2.9909711945331505,-2.1416682432475143,1
0.0073047718801158125,0.458947890241225,0
-0.7338853642855119,-1.0691465478441313,0
3.9570608119016266,-1.5168642545898332,1
-0.0819186873511768,0.21807410811926403,0
-1.715544990875726,0.6593173172868939,2
3.300198626171279,-2.173888446602719,1
1.614939208834422,-1.9076840483394897,1
1.9334049696583973,1.0091500482120952,1
2.304211582344062,-2.0458680221752354,1
-0.07526954512213187,0.21725364487292242,0
-2.0892929685191763,-0.08380090846169087,2
-0.9550515877005754,-0.9972315199528233,0
3.153559450996192,2.3633187017378168,1
0.44769477717904455,1.2346826631469523,1
-1.651552827717223,0.5583454628515936,2
-1.248242983774151,-0.15279341141092748,2
-1.7918282947123645,0.684226785862902,2
-1.2347005302317426,-0.1508320001377611,2
