Time,Source,Destination,Protocol,Length,Info
238.904624,192.168.18.1,192.168.18.46,TCP,66,"53  >  60382 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
251.941115,2800:3f0:4005:b::7,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1294,443  >  60956 [ACK] Seq=5001381 Ack=11135 Win=90624 Len=1220 [TCP segment of a reassembled PDU]
2627.622222,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=287497719 Ack=479754 Win=1270784 Len=1440 [TCP segment of a reassembled PDU]"
307.775031,192.168.137.147,52.159.126.152,TCP,54,49412  >  443 [ACK] Seq=2416 Ack=5018 Win=130304 Len=0
1619.574941,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:3f0:4005:400::200a,TCP,74,61309  >  443 [ACK] Seq=518 Ack=6101 Win=132352 Len=0
1950.227849,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2600:9000:235b:4400:14:6083:cf00:93a1,TCP,74,61768  >  443 [ACK] Seq=13080 Ack=1879064 Win=263424 Len=0
1573.024748,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=118738324 Ack=195380 Win=559616 Len=1440 [TCP segment of a reassembled PDU]
1023.655724,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=56558 Ack=33641487 Win=264960 Len=0
954.434112,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=22536329 Ack=38626 Win=164608 Len=1440 [TCP segment of a reassembled PDU]
1134.323328,66.110.49.114,192.168.20.26,TCP,60,443  >  61077 [ACK] Seq=1239143 Ack=1619569 Win=65535 Len=0
1683.072007,132.255.20.10,192.168.20.26,TCP,1514,443  >  61515 [ACK] Seq=311644 Ack=957 Win=31744 Len=1460 [TCP segment of a reassembled PDU]
69.42019,127.0.0.1,127.0.0.1,TCP,44,63610  >  21 [ACK] Seq=2658 Ack=13524 Win=1188 Len=0
