"No.","Time","Source","Destination","Protocol","Length","Info"
"30","0.723284","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=11337 Win=27720 Len=0"
"31","0.765395","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=12597 Win=30240 Len=0"
"32","0.806986","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=13857 Win=32760 Len=0"
"33","0.851608","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=15117 Win=32760 Len=0"
"34","0.896167","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=16377 Win=32760 Len=0"
"35","0.918345","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=17009 Win=32760 Len=0"
"36","0.918491","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=17009 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"37","0.918717","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=18269 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"38","0.918878","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=19529 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"39","0.919040","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=20789 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"40","0.919200","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=22049 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"41","0.919362","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=23309 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"42","0.919643","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=24569 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"43","1.039368","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=18269 Win=32760 Len=0"
"44","1.159545","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=19529 Win=32760 Len=0"
"45","1.166044","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=22049 Win=32760 Len=0"
"46","1.252774","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=24569 Win=32760 Len=0"
"47","1.269084","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=25201 Win=32760 Len=0"
"48","1.269401","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=25201 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"49","1.269614","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=26461 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"50","1.269775","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=27721 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"51","1.269936","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=28981 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"52","1.270094","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=30241 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"53","1.270255","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=31501 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"54","1.270414","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=32761 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"55","1.450558","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=27721 Win=32760 Len=0"
"56","1.535046","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=30241 Win=32760 Len=0"
"57","1.625796","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=32761 Win=32760 Len=0"
"58","1.644857","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=33393 Win=32760 Len=0"
"59","1.645001","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=33393 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"60","1.645205","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=34653 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"61","1.645366","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=35913 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"62","1.645527","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=37173 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"63","1.645686","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=38433 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"64","1.645854","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=39693 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"65","1.646016","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=40953 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"66","1.799531","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=35913 Win=32760 Len=0"
"67","1.890100","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=38433 Win=32760 Len=0"
"68","1.977728","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=40953 Win=32760 Len=0"
"69","1.995001","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=41585 Win=32760 Len=0"
"70","1.995139","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=41585 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"71","1.995342","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=42845 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"72","1.995504","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=44105 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"73","1.995665","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=45365 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"74","1.995832","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=46625 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"75","1.996032","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=47885 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"76","1.996189","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=49145 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"77","2.174576","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=44105 Win=32760 Len=0"
"78","2.258644","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=46625 Win=32760 Len=0"
"79","2.346866","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=49145 Win=32760 Len=0"
"80","2.367880","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=49777 Win=32760 Len=0"
"81","2.368032","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=49777 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"82","2.368234","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=51037 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"83","2.368420","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=52297 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"84","2.368579","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=53557 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"85","2.368739","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=54817 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"86","2.368898","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=56077 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"87","2.369063","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=57337 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"88","2.524030","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=52297 Win=32760 Len=0"
"89","2.612770","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=54817 Win=32760 Len=0"
"90","2.700835","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=57337 Win=32760 Len=0"
"91","2.717704","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=57969 Win=32760 Len=0"
"92","2.717833","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=57969 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"93","2.718035","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=59229 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"94","2.718203","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=60489 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"95","2.718363","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=61749 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"96","2.718522","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=63009 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"97","2.718684","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=64269 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"98","2.718843","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=65529 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"99","2.910877","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=60489 Win=32760 Len=0"
"100","2.995393","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=63009 Win=32760 Len=0"
"101","3.082999","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=65529 Win=32760 Len=0"
"102","3.105246","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=66161 Win=32760 Len=0"
"103","3.105387","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=66161 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"104","3.105591","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=67421 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"105","3.105753","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=68681 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"106","3.105978","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=69941 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"107","3.106137","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=71201 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"108","3.106295","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=72461 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"109","3.106458","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=73721 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"110","3.265422","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=68681 Win=32760 Len=0"
"111","3.351087","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=71201 Win=32760 Len=0"
"112","3.435159","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=73721 Win=32760 Len=0"
"113","3.458911","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=74353 Win=32760 Len=0"
"114","3.459052","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=74353 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"115","3.459255","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=75613 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"116","3.459416","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=76873 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"117","3.459584","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=78133 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"118","3.459769","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=79393 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"119","3.459929","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=80653 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"120","3.460088","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=81913 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"121","3.617574","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=76873 Win=32760 Len=0"
"122","3.707441","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=79393 Win=32760 Len=0"
"123","3.791635","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=81913 Win=32760 Len=0"
"124","3.813874","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=82545 Win=32760 Len=0"
"125","3.814020","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=82545 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"126","3.814222","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=83805 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"127","3.814430","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=85065 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"128","3.814587","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=86325 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"129","3.814766","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=87585 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"130","3.814923","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=88845 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"131","3.815107","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=90105 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"132","3.979632","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=85065 Win=32760 Len=0"
"133","4.060199","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=87585 Win=32760 Len=0"
"134","4.147291","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=90105 Win=32760 Len=0"
"135","4.170170","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=90737 Win=32760 Len=0"
"136","4.170309","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=90737 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"137","4.170510","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=91997 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"138","4.170672","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=93257 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"139","4.170838","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=94517 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"140","4.170997","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=95777 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"141","4.171157","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=97037 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"142","4.171316","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=98297 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"143","4.352293","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=93257 Win=32760 Len=0"
"144","4.436112","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=95777 Win=32760 Len=0"
"145","4.526699","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=98297 Win=32760 Len=0"
"146","4.544573","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=98929 Win=32760 Len=0"
"147","4.544721","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=98929 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"148","4.544924","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=100189 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"149","4.545238","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=101449 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"150","4.545399","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=102709 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"151","4.545560","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=103969 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"152","4.545721","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=105229 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"153","4.545880","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=106489 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"154","4.728398","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=101449 Win=32760 Len=0"
"155","4.815546","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=103969 Win=32760 Len=0"
"156","4.899430","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=106489 Win=32760 Len=0"
"157","4.919812","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=107121 Win=32760 Len=0"
"158","4.919953","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=107121 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"159","4.920163","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=108381 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"160","4.920323","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=109641 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"161","4.920483","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=110901 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"162","4.920642","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=112161 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"163","4.920801","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=113421 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"164","4.920961","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=114681 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"165","5.077988","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=109641 Win=32760 Len=0"
"166","5.161980","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=112161 Win=32760 Len=0"
"167","5.252495","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=114681 Win=32760 Len=0"
"168","5.270893","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=115313 Win=32760 Len=0"
"169","5.271035","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=115313 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"170","5.271239","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=116573 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"171","5.271503","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=117833 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"172","5.271665","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=119093 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"173","5.271825","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=120353 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"174","5.272137","131.212.31.167","128.119.245.12","TCP","1314","2096  >  80 [ACK] Seq=121613 Ack=1 Win=65535 Len=1260 [TCP segment of a reassembled PDU]"
"175","5.272306","131.212.31.167","128.119.245.12","TCP","686","2096  >  80 [PSH, ACK] Seq=122873 Ack=1 Win=65535 Len=632 [TCP segment of a reassembled PDU]"
"176","5.449552","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=117833 Win=32760 Len=0"
"177","5.538601","128.119.245.12","131.212.31.167","TCP","54","80  >  2096 [ACK] Seq=1 Ack=120353 Win=32760 Len=0"
