"No.","Time","Source","Destination","Protocol","Length","Info"
"26","66.277196","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"27","69.282191","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"28","81.342620","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"29","111.507327","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"30","120.543112","10.60.0.189","224.0.0.1","IGMPv2","60","Membership Query, general"
"31","121.064080","10.60.0.212","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"32","121.091243","10.60.0.142","224.0.0.9","IGMPv2","60","Membership Report group 224.0.0.9"
"33","121.365121","10.60.3.36","224.0.1.24","IGMPv2","60","Membership Report group 224.0.1.24"
"34","121.547186","10.60.0.189","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"35","121.547343","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"36","122.286303","10.60.5.103","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"37","122.428508","10.60.5.102","239.255.255.253","IGMPv2","60","Membership Report group 239.255.255.253"
"38","123.194120","10.60.0.1","224.0.0.2","IGMPv2","60","Membership Report group 224.0.0.2"
"39","123.761664","10.60.0.20","224.0.1.60","IGMPv2","60","Membership Report group 224.0.1.60"
"40","124.510818","10.60.0.132","224.0.1.60","IGMPv1","60","Membership Report"
"41","125.065144","10.60.0.12","239.255.255.254","IGMPv2","60","Membership Report group 239.255.255.254"
"42","126.922726","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"43","141.635059","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"44","171.802906","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"45","180.832441","10.60.0.189","224.0.0.1","IGMPv2","60","Membership Query, general"
"46","181.354432","10.60.0.20","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"47","181.564207","10.60.0.212","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"48","182.592839","10.60.50.58","224.0.0.9","IGMPv2","60","Membership Report group 224.0.0.9"
"49","183.841114","192.10.11.10","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"50","184.429444","10.60.5.102","239.255.255.253","IGMPv2","60","Membership Report group 239.255.255.253"
"51","184.849229","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"52","187.366408","10.60.3.36","224.0.1.24","IGMPv2","60","Membership Report group 224.0.1.24"
"53","187.657688","10.60.0.12","239.255.255.254","IGMPv2","60","Membership Report group 239.255.255.254"
"54","187.812348","10.60.0.132","224.0.1.60","IGMPv1","60","Membership Report"
"55","189.217070","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"56","189.504218","10.60.0.5","224.0.0.2","IGMPv2","60","Membership Report group 224.0.0.2"
"57","201.921652","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"58","232.090315","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"59","241.138159","10.60.0.189","224.0.0.1","IGMPv2","60","Membership Query, general"
"60","241.729746","10.60.4.5","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"61","241.867486","10.60.3.36","224.0.1.24","IGMPv2","60","Membership Report group 224.0.1.24"
"62","242.095048","10.60.0.142","224.0.0.9","IGMPv2","60","Membership Report group 224.0.0.9"
"63","242.857223","10.60.0.99","224.0.1.60","IGMPv2","60","Membership Report group 224.0.1.60"
"64","242.887741","10.60.0.99","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"65","242.930328","10.60.5.102","239.255.255.253","IGMPv2","60","Membership Report group 239.255.255.253"
"66","243.694622","10.60.0.1","224.0.0.2","IGMPv2","60","Membership Report group 224.0.0.2"
"67","243.740631","10.60.0.12","239.255.255.254","IGMPv2","60","Membership Report group 239.255.255.254"
"68","244.161238","192.10.11.10","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"69","244.303819","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"70","247.170548","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"71","251.112262","10.60.0.132","224.0.1.60","IGMPv1","60","Membership Report"
"72","262.232451","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"73","292.359636","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"74","301.407838","10.60.0.189","224.0.0.1","IGMPv2","60","Membership Query, general"
"75","301.449839","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"76","301.635491","10.60.0.99","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"77","302.017921","10.60.50.72","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"78","302.931236","10.60.5.102","239.255.255.253","IGMPv2","60","Membership Report group 239.255.255.253"
"79","303.261476","10.60.0.254","224.0.0.9","IGMPv2","60","Membership Report group 224.0.0.9"
"80","303.312891","10.60.0.132","224.0.1.60","IGMPv1","60","Membership Report"
"81","304.368675","10.60.3.36","224.0.1.24","IGMPv2","60","Membership Report group 224.0.1.24"
"82","305.436246","192.10.11.10","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"83","305.436415","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"84","308.006577","10.60.0.5","224.0.0.2","IGMPv2","60","Membership Report group 224.0.0.2"
"85","308.336175","10.60.0.12","239.255.255.254","IGMPv2","60","Membership Report group 239.255.255.254"
"86","322.501155","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"87","351.650153","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"88","361.686409","10.60.0.189","224.0.0.1","IGMPv2","60","Membership Query, general"
"89","362.369835","10.60.3.36","224.0.1.24","IGMPv2","60","Membership Report group 224.0.1.24"
"90","362.598842","10.60.0.142","224.0.0.9","IGMPv2","60","Membership Report group 224.0.0.9"
"91","362.690031","192.10.11.10","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"92","363.292365","10.60.5.103","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"93","364.211085","10.60.0.1","224.0.0.2","IGMPv2","60","Membership Report group 224.0.0.2"
"94","364.519862","10.60.50.72","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"95","365.292419","10.60.5.103","239.255.255.253","IGMPv2","60","Membership Report group 239.255.255.253"
"96","365.939656","10.60.0.20","224.0.1.60","IGMPv2","60","Membership Report group 224.0.1.60"
"97","366.613341","10.60.0.132","224.0.1.60","IGMPv1","60","Membership Report"
"98","368.377717","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"99","368.425048","10.60.0.12","239.255.255.254","IGMPv2","60","Membership Report group 239.255.255.254"
"100","369.718633","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"101","381.762369","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"102","411.896451","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"103","421.951306","10.60.0.189","224.0.0.1","IGMPv2","60","Membership Query, general"
"104","422.600719","10.60.0.142","224.0.0.9","IGMPv2","60","Membership Report group 224.0.0.9"
"105","422.711027","10.60.0.1","224.0.0.2","IGMPv2","60","Membership Report group 224.0.0.2"
"106","422.776979","10.60.4.20","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"107","423.035106","10.60.0.99","224.0.1.60","IGMPv2","60","Membership Report group 224.0.1.60"
"108","423.960028","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"109","424.963431","192.10.11.10","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"110","425.793929","10.60.5.103","239.255.255.253","IGMPv2","60","Membership Report group 239.255.255.253"
"111","426.510947","10.60.0.12","239.255.255.254","IGMPv2","60","Membership Report group 239.255.255.254"
"112","428.871133","10.60.3.36","224.0.1.24","IGMPv2","60","Membership Report group 224.0.1.24"
"113","429.031906","10.60.0.99","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"114","429.127529","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"115","429.913586","10.60.0.132","224.0.1.60","IGMPv1","60","Membership Report"
"116","442.060556","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"117","472.168527","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"118","482.204774","10.60.0.189","224.0.0.1","IGMPv2","60","Membership Query, general"
"119","482.669746","10.60.4.5","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"120","482.669801","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"121","482.706630","10.60.0.177","224.0.0.9","IGMPv2","60","Membership Report group 224.0.0.9"
"122","482.872175","10.60.3.36","224.0.1.24","IGMPv2","60","Membership Report group 224.0.1.24"
"123","483.206431","192.10.11.10","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"124","483.206671","10.60.0.189","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"125","484.086672","10.60.0.20","224.0.1.60","IGMPv2","60","Membership Report group 224.0.1.60"
"126","485.010126","10.60.0.5","224.0.0.2","IGMPv2","60","Membership Report group 224.0.0.2"
"127","486.129810","10.60.0.99","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"128","487.100549","10.60.0.12","239.255.255.254","IGMPv2","60","Membership Report group 239.255.255.254"
"129","487.934038","10.60.5.102","239.255.255.253","IGMPv2","60","Membership Report group 239.255.255.253"
"130","490.230651","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"131","492.114682","10.60.0.132","224.0.1.60","IGMPv1","60","Membership Report"
"132","502.273506","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"133","532.386788","192.10.11.10","224.0.0.25","RGMP","60","Hello"
"134","542.423546","10.60.0.189","224.0.0.1","IGMPv2","60","Membership Query, general"
"135","542.904870","10.60.4.5","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"136","542.904993","10.60.4.5","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"137","543.373392","10.60.3.36","224.0.1.24","IGMPv2","60","Membership Report group 224.0.1.24"
"138","544.112448","10.60.0.20","224.0.1.60","IGMPv2","60","Membership Report group 224.0.1.60"
"139","544.269384","10.60.0.254","224.0.0.9","IGMPv2","60","Membership Report group 224.0.0.9"
"140","545.414758","10.60.0.132","224.0.1.60","IGMPv1","60","Membership Report"
"141","546.296958","10.60.5.103","239.255.255.253","IGMPv2","60","Membership Report group 239.255.255.253"
"142","546.440341","192.10.11.10","224.2.137.214","IGMPv2","60","Membership Report group 224.2.137.214"
"143","546.440452","10.60.0.189","224.0.1.40","IGMPv2","60","Membership Report group 224.0.1.40"
"144","547.934963","10.60.5.102","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"145","551.011343","10.60.0.5","224.0.0.2","IGMPv2","60","Membership Report group 224.0.0.2"
"146","551.195354","10.60.0.12","239.255.255.254","IGMPv2","60","Membership Report group 239.255.255.254"
"147","562.504781","192.10.11.10","224.0.0.25","RGMP","60","Hello"
